,Time,Sentiment,Price
527,20160604,0.1723816707783527,580.8
528,20160603,0.1723816707783527,580.0
529,20160602,0.1723816707783527,536.9
530,20160601,0.1723816707783527,538.2
531,20160531,0.3738575063088357,527.2
532,20160530,0.3738575063088357,533.8
533,20160529,0.3738575063088357,528.8
534,20160528,0.3738575063088357,520.0
535,20160527,0.24549939463680057,493.2
536,20160526,0.30560050785306075,473.3
537,20160525,0.30560050785306075,450.6
538,20160524,0.30560050785306075,449.1
539,20160523,0.1959593726279536,446.2
540,20160522,0.1959593726279536,442.9
541,20160521,0.1959593726279536,445.1
542,20160520,0.22818581619549058,444.8
543,20160519,0.22818581619549058,442.4
544,20160518,0.22818581619549058,455.5
545,20160517,0.3356428160035545,456.5
546,20160516,0.3356428160035545,456.5
547,20160515,0.3356428160035545,458.7
548,20160514,0.3356428160035545,460.0
549,20160513,0.45336031366018936,457.6
550,20160512,0.35878698100300555,455.8
551,20160511,0.35878698100300555,456.5
552,20160510,0.35878698100300555,455.6
553,20160509,0.35878698100300555,462.0
554,20160508,0.35878698100300555,459.8
555,20160507,0.29144092102925595,462.7
556,20160506,0.29144092102925595,460.2
557,20160505,0.29144092102925595,449.0
558,20160504,0.29144092102925595,448.5
559,20160503,0.2561029997281787,449.0
560,20160502,0.30442258076342743,447.0
561,20160501,0.30442258076342743,456.9
562,20160430,0.30442258076342743,454.3
563,20160429,0.27596816240948013,455.1
564,20160428,0.27596816240948013,450.3
565,20160427,0.27596816240948013,443.3
566,20160426,0.27596816240948013,470.1
567,20160425,0.27596816240948013,468.5
568,20160424,0.27596816240948013,464.9
569,20160423,0.33823057784887334,458.4
570,20160422,0.33823057784887334,447.6
571,20160421,0.33823057784887334,446.9
572,20160420,0.39943268249482516,440.0
573,20160419,0.4019893026176416,437.7
574,20160418,0.3760449666982592,431.8
575,20160417,0.3760449666982592,433.3
576,20160416,0.3760449666982592,433.9
577,20160415,0.28413737896522867,433.2
578,20160414,0.28413737896522867,426.1
579,20160413,0.28413737896522867,425.3
580,20160412,0.28413737896522867,428.7
581,20160411,0.28413737896522867,429.4
582,20160410,0.5185095039224366,421.8
583,20160409,0.5185095039224366,420.8
584,20160408,0.5185095039224366,417.6
585,20160407,0.24866301703706298,422.1
586,20160406,0.24866301703706298,421.8
587,20160405,0.24866301703706298,422.0
588,20160404,0.24866301703706298,422.4
589,20160403,0.24866301703706298,419.9
590,20160402,0.3776666102163249,419.3
591,20160401,0.3776666102163249,419.0
592,20160331,0.44691124539982524,415.4
593,20160330,0.35660893969401114,414.0
594,20160329,0.36029458182896135,413.0
595,20160328,0.36029458182896135,423.5
596,20160327,0.2509085301823485,423.5
597,20160326,0.2509085301823485,416.9
598,20160325,0.2509085301823485,416.1
599,20160324,0.2509085301823485,413.8
600,20160323,0.29806920588018937,415.9
601,20160322,0.29806920588018937,417.3
602,20160321,0.29806920588018937,415.9
603,20160320,0.2632188453422218,408.9
604,20160319,0.2632188453422218,410.6
605,20160318,0.2632188453422218,409.5
606,20160317,0.2940941216704473,415.6
607,20160316,0.2940941216704473,417.8
608,20160315,0.2940941216704473,414.2
609,20160314,0.2940941216704473,414.8
610,20160313,0.1675868356079048,414.8
611,20160312,0.1675868356079048,413.5
612,20160311,0.1675868356079048,416.4
613,20160310,0.470822254763685,418.8
614,20160309,0.470822254763685,411.5
615,20160308,0.470822254763685,409.9
616,20160307,0.27763577626939734,414.0
617,20160306,0.27763577626939734,404.8
618,20160305,0.30604978887883344,399.1
619,20160304,0.30604978887883344,397.5
620,20160303,0.30604978887883344,421.7
621,20160302,0.34289601025196725,415.4
622,20160301,0.34289601025196725,432.8
623,20160229,0.34289601025196725,433.3
624,20160228,0.456150843448238,434.6
625,20160226,0.456150843448238,426.6
626,20160225,0.456150843448238,423.9
627,20160224,0.2835236239049316,424.0
628,20160223,0.2835236239049316,421.4
629,20160222,0.2910002071019829,434.5
630,20160221,0.2910002071019829,438.8
631,20160220,0.2910002071019829,439.2
632,20160219,0.21771782491281808,425.9
633,20160218,0.21771782491281808,417.7
634,20160217,0.32126829533814855,418.4
635,20160216,0.32126829533814855,411.9
636,20160215,0.32126829533814855,400.9
637,20160214,0.30863521159297325,406.8
638,20160213,0.30490166804054747,397.7
639,20160212,0.26014177070001776,389.0
640,20160211,0.3064875485393007,379.2
